Vehicle ID,Coordenada X,Coordenada Y,Velocidade,Server Start,Server End
vehicle_46,5366,6458,77,17,34
vehicle_47,8352,7300,38,14,17
vehicle_48,5443,6478,63,16,1
vehicle_49,9873,8152,85,5,30
vehicle_11,7152,6361,93,7,31
vehicle_110,6963,3772,65,7,16
vehicle_111,7979,4486,57,6,16
vehicle_112,7292,6050,93,31,2
vehicle_113,6604,6553,77,34,28
vehicle_114,10636,9618,47,23,5
vehicle_115,5987,6629,80,4,1
vehicle_116,7192,7314,65,30,20
vehicle_117,6138,4483,75,6,16
vehicle_118,7281,6087,25,15,21
vehicle_119,7012,7447,84,29,19
vehicle_12,5923,7375,92,13,18
vehicle_120,5806,7420,91,3,31
vehicle_121,7267,3286,51,20,4
vehicle_122,8058,5408,79,22,5
vehicle_123,7290,8532,89,13,5
vehicle_124,6456,5725,61,21,4
vehicle_125,8984,8125,77,9,28
vehicle_126,7309,8611,25,11,11
vehicle_127,7069,7254,0,14,30
vehicle_128,6916,7093,5,7,17
vehicle_129,6941,7202,71,12,20
vehicle_13,9001,8142,83,27,30
vehicle_130,7062,7250,0,19,27
vehicle_131,7725,7753,82,27,21
vehicle_132,5791,7421,92,15,31
vehicle_133,7977,7795,74,20,29
vehicle_134,7249,7755,82,17,16
vehicle_135,8023,8156,54,22,20
vehicle_136,6195,5642,57,34,2
vehicle_137,8585,6648,35,21,25
vehicle_138,6636,7325,65,10,8
vehicle_139,7178,5522,92,21,1
vehicle_14,7011,7242,92,16,19
vehicle_140,7385,5925,38,20,12
vehicle_141,8695,6592,77,25,16
vehicle_142,2369,7056,73,33,19
vehicle_143,6914,5069,45,18,31
vehicle_144,7008,6654,76,15,8
vehicle_145,10118,9289,8,28,31
vehicle_146,7316,7211,58,17,10
vehicle_15,5917,7373,78,14,18
vehicle_16,9277,2803,70,17,16
vehicle_17,7652,6016,55,14,20
vehicle_18,6473,7224,46,16,16
vehicle_19,6944,6894,80,5,8
vehicle_21,7910,5533,64,7,6
vehicle_210,7351,5559,96,7,32
vehicle_211,7063,7270,0,6,3
vehicle_212,7387,5920,34,31,4
vehicle_213,6409,7254,71,34,31
vehicle_214,7069,7272,0,23,25
vehicle_215,7083,7270,98,4,31
vehicle_216,6470,7232,51,30,28
vehicle_217,8047,7802,76,6,29
vehicle_218,1937,8394,92,15,31
vehicle_219,6925,7072,78,29,32
vehicle_22,7494,5176,74,13,20
vehicle_220,6811,7701,49,3,11
vehicle_221,5552,6517,65,20,34
vehicle_222,7327,5488,85,22,32
vehicle_223,5414,6467,78,13,33
vehicle_224,7055,7248,0,21,29
vehicle_225,7386,5637,69,9,16
vehicle_226,7267,5391,48,11,18
vehicle_227,9794,7668,51,14,15
vehicle_228,6902,7095,30,7,17
vehicle_229,5386,6467,83,12,1
vehicle_23,6871,7548,73,27,28
vehicle_230,6489,6339,90,19,27
vehicle_231,11175,7902,0,27,26
vehicle_232,8050,7806,95,15,30
vehicle_233,8015,7804,86,20,28
vehicle_234,5794,6617,84,17,6
vehicle_235,8024,8152,49,22,15
vehicle_236,6219,5640,76,34,2
vehicle_237,7418,6653,86,21,17
vehicle_238,5546,7670,19,10,17
vehicle_239,7640,6249,10,21,7
vehicle_24,7408,7682,98,16,27
vehicle_240,7390,5919,31,20,23
vehicle_241,8210,7176,0,25,24
vehicle_242,2379,7045,60,33,19
vehicle_243,7002,5214,43,18,22
vehicle_244,7066,6521,76,15,34
vehicle_245,10126,9283,20,28,15
vehicle_246,7265,7156,52,17,11
vehicle_25,8787,7074,83,14,26
vehicle_26,6403,5758,83,17,27
vehicle_27,6935,7059,60,14,11
vehicle_28,6249,5291,82,16,16
vehicle_29,6714,7481,0,5,12
vehicle_31,6612,6842,89,7,19
vehicle_310,9783,8109,98,7,2
vehicle_311,6959,7620,0,6,25
vehicle_312,7193,3507,79,31,18
vehicle_313,8950,8114,72,34,28
vehicle_314,8800,2790,89,23,2
vehicle_315,7364,5879,0,4,23
vehicle_316,6410,7096,89,30,6
vehicle_317,6488,6308,80,6,34
vehicle_319,6928,7106,77,29,19
vehicle_32,6348,7270,93,13,7
vehicle_320,5518,6504,0,3,6
vehicle_321,6943,6932,88,20,30
vehicle_322,7353,5572,90,22,12
vehicle_323,7751,5019,88,13,4
vehicle_324,5348,6463,94,21,1
vehicle_325,7507,7071,100,9,30
vehicle_326,8731,7037,26,11,25
vehicle_327,7924,5402,68,14,5
vehicle_328,6866,7552,80,7,28
vehicle_329,7010,7506,89,12,13
vehicle_33,3810,6241,32,27,1
vehicle_330,8539,6915,50,19,25
vehicle_331,7732,7757,84,27,6
vehicle_332,6951,7861,45,15,13
vehicle_333,6849,7746,27,20,18
vehicle_334,7127,6403,83,17,10
vehicle_335,8051,8181,48,22,18
vehicle_336,4832,6389,84,34,9
vehicle_337,7990,4471,76,21,2
vehicle_338,6697,6854,87,10,20
vehicle_339,6946,6855,75,21,30
vehicle_34,8996,8143,89,16,27
vehicle_340,7371,5618,72,20,18
vehicle_341,8423,7334,85,25,28
vehicle_342,2244,7139,57,33,12
vehicle_343,6941,5061,32,18,17
vehicle_344,7091,6275,22,15,29
vehicle_345,10279,9157,35,28,30
vehicle_346,7329,7140,17,17,19
vehicle_35,9847,8809,83,14,2
vehicle_36,3286,8082,84,17,31
vehicle_38,9778,7706,54,16,28
vehicle_39,9757,8241,69,5,30
vehicle_41,8041,4300,82,7,2
vehicle_410,3950,6217,80,7,4
vehicle_411,6186,4777,90,6,8
vehicle_412,6609,6838,81,31,19
vehicle_413,6928,7885,78,34,5
vehicle_414,8993,8134,83,23,27
vehicle_415,6515,6184,87,4,16
vehicle_416,7292,6057,89,30,4
vehicle_417,6136,4452,80,6,16
vehicle_418,3791,6245,33,15,32
vehicle_419,6929,7062,86,29,4
vehicle_42,7315,6024,76,13,15
vehicle_420,7665,6073,76,3,22
vehicle_421,9697,8650,86,20,30
vehicle_422,5381,6460,78,22,1
vehicle_423,7271,6100,70,13,18
vehicle_424,6916,7087,11,21,19
vehicle_425,5522,7514,41,9,12
vehicle_426,6995,6686,84,11,8
vehicle_427,4425,6200,93,14,33
vehicle_428,6876,7554,77,7,28
vehicle_429,7910,5399,61,12,5
vehicle_43,7379,5638,50,27,12
vehicle_430,7684,5762,71,19,3
vehicle_431,7427,7758,70,27,22
vehicle_432,7870,6845,21,15,26
vehicle_433,7136,7294,83,20,13
vehicle_434,8028,7800,74,17,30
vehicle_435,8048,8174,43,22,2
vehicle_436,5848,5663,55,34,4
vehicle_437,7688,6203,49,21,14
vehicle_438,6702,6861,88,10,26
vehicle_439,7252,5507,32,21,18
vehicle_44,7061,7278,3,16,14
vehicle_440,7150,6359,87,20,1
vehicle_441,8477,6564,75,25,23
vehicle_442,2222,7158,47,33,9
vehicle_444,7018,6241,46,15,28
vehicle_445,9997,8929,60,28,17
vehicle_446,7283,7122,36,17,30
vehicle_45,6310,8258,54,14,1
vehicle_46,5344,6456,79,17,34
vehicle_47,8343,7291,46,14,17
vehicle_48,5425,6473,68,16,1
vehicle_49,9898,8159,91,5,30
vehicle_11,7140,6384,92,7,31
vehicle_110,6945,3770,64,7,16
vehicle_111,7982,4475,40,6,16
vehicle_112,7304,6027,94,31,2
vehicle_113,6621,6565,75,34,28
vehicle_114,10645,9608,47,23,5
vehicle_115,5970,6636,64,4,1
vehicle_116,7174,7305,74,30,20
vehicle_117,6136,4462,78,6,16
vehicle_118,7283,6085,10,15,21
vehicle_119,7018,7425,84,29,19
vehicle_12,5947,7369,91,13,18
vehicle_120,5781,7427,91,3,31
vehicle_121,7276,3282,36,20,4
vehicle_122,8080,5412,79,22,5
vehicle_123,7292,8507,88,13,5
vehicle_124,6474,5724,66,21,4
vehicle_125,9004,8136,83,9,28
vehicle_126,7307,8611,9,11,11
vehicle_127,7069,7254,0,14,30
vehicle_128,6916,7093,2,7,17
vehicle_129,6937,7183,71,12,20
vehicle_13,9021,8153,84,27,30
vehicle_130,7062,7250,0,19,27
vehicle_131,7703,7748,80,27,21
vehicle_132,5766,7428,93,15,31
vehicle_133,8000,7798,83,20,29
vehicle_134,7244,7732,85,17,16
vehicle_135,8012,8146,54,22,20
vehicle_136,6213,5641,64,34,2
vehicle_137,8576,6650,32,21,25
vehicle_138,6643,7341,65,10,8
vehicle_139,7153,5527,92,21,1
vehicle_14,6987,7235,90,16,19
vehicle_140,7384,5919,24,20,12
vehicle_141,8707,6610,75,25,16
vehicle_142,2385,7045,70,33,19
vehicle_143,6902,5073,45,18,31
vehicle_144,7000,6674,78,15,8
vehicle_145,10119,9286,12,28,31
vehicle_146,7311,7226,57,17,10
vehicle_15,5938,7368,78,14,18
vehicle_16,9260,2796,69,17,16
vehicle_17,7653,6032,55,14,20
vehicle_18,6481,7222,30,16,16
vehicle_19,6943,6918,85,5,8
vehicle_21,7892,5533,65,7,6
vehicle_210,7339,5533,105,7,32
vehicle_211,7063,7270,0,6,3
vehicle_212,7386,5915,18,31,4
vehicle_213,6390,7263,73,34,31
vehicle_214,7069,7272,0,23,25
vehicle_215,7057,7259,103,4,31
vehicle_216,6480,7229,36,30,28
vehicle_217,8068,7807,78,6,29
vehicle_218,1912,8394,89,15,31
vehicle_219,6926,7048,86,29,32
vehicle_22,7474,5179,74,13,20
vehicle_220,6802,7693,44,3,11
vehicle_221,5539,6512,48,20,34
vehicle_222,7318,5465,87,22,32
vehicle_223,5390,6467,84,13,33
vehicle_224,7055,7248,0,21,29
vehicle_225,7378,5618,74,9,16
vehicle_226,7267,5379,45,11,18
vehicle_227,9798,7654,51,14,15
vehicle_228,6907,7094,19,7,17
vehicle_229,5361,6464,90,12,1
vehicle_23,6889,7558,74,27,28
vehicle_230,6485,6363,87,19,27
vehicle_231,11175,7902,0,27,26
vehicle_232,8077,7813,102,15,30
vehicle_233,8039,7809,89,20,28
vehicle_234,5771,6609,89,17,6
vehicle_235,8014,8143,49,22,15
vehicle_236,6241,5638,77,34,2
vehicle_237,7415,6679,94,21,17
vehicle_238,5546,7665,21,10,17
vehicle_239,7640,6249,2,21,7
vehicle_24,7435,7687,99,16,27
vehicle_240,7389,5915,15,20,23
vehicle_241,8210,7176,0,25,24
vehicle_242,2393,7036,60,33,19
vehicle_243,7015,5216,45,18,22
vehicle_244,7055,6540,76,15,34
vehicle_245,10124,9285,10,28,15
vehicle_246,7277,7162,53,17,11
vehicle_25,8804,7090,83,14,26
vehicle_26,6419,5777,90,17,27
vehicle_27,6934,7072,46,14,11
vehicle_28,6246,5268,82,16,16
vehicle_29,6714,7481,0,5,12
vehicle_31,6637,6846,91,7,19
vehicle_310,9769,8086,98,7,2
vehicle_311,6959,7620,0,6,25
vehicle_312,7193,3528,76,31,18
vehicle_313,8968,8124,76,34,28
vehicle_314,8787,2811,87,23,2
vehicle_315,7364,5879,0,4,23
vehicle_316,6397,7075,89,30,6
vehicle_317,6484,6329,77,6,34
vehicle_319,6928,7082,86,29,19
vehicle_32,6324,7276,91,13,7
vehicle_320,5518,6504,0,3,6
vehicle_321,6941,6956,88,20,30
vehicle_322,7346,5552,77,22,12
vehicle_323,7764,4999,87,13,4
vehicle_324,5321,6461,98,21,1
vehicle_325,7524,7050,98,9,30
vehicle_326,8734,7028,35,11,25
vehicle_327,7943,5402,69,14,5
vehicle_328,6886,7564,82,7,28
vehicle_329,7003,7531,91,12,13
vehicle_33,3804,6240,24,27,1
vehicle_330,8538,6929,49,19,25
vehicle_331,7709,7753,82,27,6
vehicle_332,6942,7872,51,15,13
vehicle_333,6840,7750,32,20,18
vehicle_334,7115,6426,91,17,10
vehicle_335,8041,8172,49,22,18
vehicle_336,4855,6393,83,34,9
vehicle_337,7997,4450,78,21,2
vehicle_338,6720,6858,84,10,20
vehicle_339,6945,6878,82,21,30
vehicle_34,9018,8155,89,16,27
vehicle_340,7363,5597,81,20,18
vehicle_341,8442,7348,87,25,28
vehicle_342,2258,7129,63,33,12
vehicle_343,6936,5065,24,18,17
vehicle_344,7095,6268,29,15,29
vehicle_345,10288,9165,43,28,30
vehicle_346,7328,7146,22,17,19
vehicle_35,9830,8795,80,14,2
vehicle_36,3263,8088,86,17,31
vehicle_38,9785,7692,57,16,28
vehicle_39,9762,8260,70,5,30
vehicle_41,8047,4282,70,7,2
vehicle_410,3971,6214,77,7,4
vehicle_411,6190,4803,92,6,8
vehicle_412,6631,6842,79,31,19
vehicle_413,6941,7868,77,34,5
vehicle_414,9013,8145,83,23,27
vehicle_415,6518,6161,83,4,16
vehicle_416,7303,6036,86,30,4
vehicle_417,6137,4430,78,6,16
vehicle_418,3792,6240,17,15,32
vehicle_419,6930,7037,88,29,4
vehicle_42,7306,6043,76,13,15
vehicle_420,7673,6091,72,3,22
vehicle_421,9715,8666,87,20,30
vehicle_422,5358,6458,83,22,1
vehicle_423,7277,6087,54,13,18
vehicle_424,6916,7087,1,21,19
vehicle_425,5521,7507,27,9,12
vehicle_426,6986,6708,84,11,8
vehicle_427,4402,6189,92,14,33
vehicle_428,6894,7565,74,7,28
vehicle_429,7927,5399,60,12,5
vehicle_43,7373,5624,57,27,12
vehicle_430,7685,5742,73,19,3
vehicle_431,7429,7777,67,27,22
vehicle_432,7877,6845,25,15,26
vehicle_433,7118,7285,73,20,13
vehicle_434,8050,7806,83,17,30
vehicle_435,8038,8165,47,22,2
vehicle_436,5863,5663,55,34,4
vehicle_437,7679,6212,47,21,14
vehicle_438,6725,6865,86,10,26
vehicle_439,7247,5507,16,21,18
vehicle_44,7061,7278,2,16,14
vehicle_440,7138,6381,92,20,1
vehicle_441,8455,6571,84,25,23
vehicle_442,2234,7149,53,33,9
vehicle_444,7029,6247,45,15,28
vehicle_445,9987,8921,45,28,17
vehicle_446,7271,7122,44,17,30
vehicle_45,6319,8245,56,14,1
vehicle_46,5323,6454,76,17,34
vehicle_47,8334,7279,54,14,17
vehicle_48,5406,6466,73,16,1
vehicle_49,9921,8165,87,5,30
vehicle_11,7128,6407,95,7,31
vehicle_110,6928,3766,64,7,16
vehicle_111,7981,4469,24,6,16
vehicle_112,7315,6004,92,31,2
vehicle_113,6639,6577,75,34,28
vehicle_114,10653,9597,50,23,5
vehicle_115,5958,6642,50,4,1
vehicle_116,7153,7295,83,30,20
vehicle_117,6138,4439,80,6,16
vehicle_118,7283,6084,1,15,21
vehicle_119,7025,7403,84,29,19
vehicle_12,5971,7359,92,13,18
vehicle_120,5758,7434,89,3,31
vehicle_121,7282,3279,25,20,4
vehicle_122,8101,5415,76,22,5
vehicle_123,7294,8483,89,13,5
vehicle_124,6495,5724,75,21,4
vehicle_125,9024,8147,83,9,28
vehicle_126,7306,8611,4,11,11
vehicle_127,7069,7254,0,14,30
vehicle_128,6917,7093,0,7,17
vehicle_129,6935,7162,79,12,20
vehicle_13,9041,8164,83,27,30
vehicle_130,7062,7250,0,19,27
vehicle_131,7681,7744,83,27,21
vehicle_132,5742,7435,91,15,31
vehicle_133,8025,7802,89,20,29
vehicle_134,7239,7709,83,17,16
vehicle_135,8001,8135,53,22,20
vehicle_136,6232,5639,70,34,2
vehicle_137,8567,6651,33,21,25
vehicle_138,6650,7358,65,10,8
vehicle_139,7128,5533,94,21,1
vehicle_14,6962,7228,93,16,19
vehicle_140,7383,5917,8,20,12
vehicle_141,8717,6629,77,25,16
vehicle_142,2401,7034,70,33,19
vehicle_143,6889,5076,48,18,31
vehicle_144,6992,6694,80,15,8
vehicle_145,10122,9282,19,28,31
vehicle_146,7307,7236,42,17,10
vehicle_15,5958,7362,77,14,18
vehicle_16,9242,2789,68,17,16
vehicle_17,7655,6047,56,14,20
vehicle_18,6485,7221,14,16,16
vehicle_19,6942,6943,88,5,8
vehicle_21,7875,5532,62,7,6
vehicle_210,7331,5505,103,7,32
vehicle_211,7063,7270,0,6,3
vehicle_212,7386,5915,2,31,4
vehicle_213,6370,7268,72,34,31
vehicle_214,7069,7272,0,23,25
vehicle_215,7031,7249,100,4,31
vehicle_216,6485,7228,20,30,28
vehicle_217,8089,7812,79,6,29
vehicle_218,1888,8395,88,15,31
vehicle_219,6928,7024,88,29,32
vehicle_22,7455,5182,71,13,20
vehicle_220,6792,7685,44,3,11
vehicle_221,5531,6509,32,20,34
vehicle_222,7309,5443,86,22,32
vehicle_223,5367,6465,84,13,33
vehicle_224,7055,7248,0,21,29
vehicle_225,7369,5597,81,9,16
vehicle_226,7265,5366,47,11,18
vehicle_227,9803,7641,52,14,15
vehicle_228,6909,7094,5,7,17
vehicle_229,5337,6462,88,12,1
vehicle_23,6907,7567,73,27,28
vehicle_230,6484,6388,90,19,27
vehicle_231,11175,7902,0,27,26
vehicle_232,8105,7819,101,15,30
vehicle_233,8063,7816,89,20,28
vehicle_234,5748,6599,91,17,6
vehicle_235,8005,8134,47,22,15
vehicle_236,6262,5636,77,34,2
vehicle_237,7413,6707,102,21,17
vehicle_238,5545,7657,28,10,17
vehicle_239,7640,6249,0,21,7
vehicle_24,7462,7693,99,16,27
vehicle_240,7389,5914,3,20,23
vehicle_241,8210,7176,0,25,24
vehicle_242,2406,7026,59,33,19
vehicle_243,7027,5217,44,18,22
vehicle_244,7046,6560,80,15,34
vehicle_245,10121,9287,12,28,15
vehicle_246,7291,7163,53,17,11
vehicle_25,8818,7107,81,14,26
vehicle_26,6428,5799,86,17,27
vehicle_27,6934,7080,30,14,11
vehicle_28,6243,5245,84,16,16
vehicle_29,6714,7481,0,5,12
vehicle_31,6661,6850,86,7,19
vehicle_310,9753,8064,98,7,2
vehicle_311,6959,7620,0,6,25
vehicle_312,7193,3550,78,31,18
vehicle_313,8986,8133,72,34,28
vehicle_314,8777,2832,86,23,2
vehicle_315,7364,5879,0,4,23
vehicle_316,6384,7053,90,30,6
vehicle_317,6480,6351,82,6,34
vehicle_319,6929,7060,82,29,19
vehicle_32,6300,7283,90,13,7
vehicle_320,5518,6504,0,3,6
vehicle_321,6940,6980,88,20,30
vehicle_322,7340,5536,60,22,12
vehicle_323,7778,4979,88,13,4
vehicle_324,5295,6458,95,21,1
vehicle_325,7542,7027,100,9,30
vehicle_326,8738,7018,41,11,25
vehicle_327,7962,5399,69,14,5
vehicle_328,6907,7574,83,7,28
vehicle_329,6997,7551,76,12,13
vehicle_33,3800,6246,24,27,1
vehicle_330,8538,6942,48,19,25
vehicle_331,7687,7748,80,27,6
vehicle_332,6932,7884,57,15,13
vehicle_333,6833,7758,38,20,18
vehicle_334,7103,6450,96,17,10
vehicle_335,8031,8163,46,22,18
vehicle_336,4877,6397,82,34,9
vehicle_337,8004,4430,77,21,2
vehicle_338,6743,6862,84,10,20
vehicle_339,6944,6902,87,21,30
vehicle_34,9039,8166,88,16,27
vehicle_340,7355,5577,77,20,18
vehicle_341,8461,7363,86,25,28
vehicle_342,2274,7119,68,33,12
vehicle_343,6937,5071,22,18,17
vehicle_344,7100,6260,35,15,29
vehicle_345,10298,9175,52,28,30
vehicle_346,7327,7155,30,17,19
vehicle_35,9813,8780,82,14,2
vehicle_36,3240,8094,86,17,31
vehicle_38,9790,7678,55,16,28
vehicle_39,9769,8278,69,5,30
vehicle_41,8052,4268,54,7,2
vehicle_410,3993,6211,80,7,4
vehicle_411,6194,4828,91,6,8
vehicle_412,6652,6846,79,31,19
vehicle_413,6952,7855,61,34,5
vehicle_414,9034,8156,84,23,27
vehicle_415,6521,6137,85,4,16
vehicle_416,7313,6014,86,30,4
vehicle_417,6139,4411,67,6,16
vehicle_418,3793,6240,2,15,32
vehicle_419,6931,7013,87,29,4
vehicle_42,7297,6062,76,13,15
vehicle_420,7682,6110,75,3,22
vehicle_421,9733,8681,87,20,30
vehicle_422,5337,6456,77,22,1
vehicle_423,7285,6072,58,13,18
vehicle_424,6916,7087,0,21,19
vehicle_425,5519,7498,33,9,12
vehicle_426,6978,6729,82,11,8
vehicle_427,4380,6182,89,14,33
vehicle_428,6913,7573,74,7,28
vehicle_429,7944,5399,61,12,5
vehicle_43,7367,5608,62,27,12
vehicle_430,7686,5721,75,19,3
vehicle_431,7432,7796,69,27,22
vehicle_432,7886,6844,32,15,26
vehicle_433,7103,7279,58,20,13
vehicle_434,8074,7812,89,17,30
vehicle_435,8029,8157,47,22,2
vehicle_436,5878,5663,55,34,4
vehicle_437,7669,6221,48,21,14
vehicle_438,6749,6870,87,10,26
vehicle_439,7241,5505,24,21,18
vehicle_44,7061,7277,0,16,14
vehicle_440,7126,6405,97,20,1
vehicle_441,8431,6578,91,25,23
vehicle_442,2249,7139,63,33,9
vehicle_444,7040,6254,46,15,28
vehicle_445,9981,8916,28,28,17
vehicle_446,7267,7136,51,17,30
vehicle_45,6326,8235,45,14,1
vehicle_46,5302,6452,75,17,34
vehicle_47,8324,7264,63,14,17
vehicle_48,5384,6463,79,16,1
vehicle_49,9945,8172,89,5,30
vehicle_11,7116,6430,94,7,31
vehicle_110,6911,3761,64,7,16
vehicle_111,7975,4466,25,6,16
vehicle_112,7326,5980,94,31,2
vehicle_113,6656,6589,75,34,28
vehicle_114,10662,9587,50,23,5
vehicle_115,5949,6646,33,4,1
vehicle_116,7130,7284,90,30,20
vehicle_117,6136,4418,74,6,16
vehicle_118,7283,6084,0,15,21
vehicle_119,7031,7381,80,29,19
vehicle_12,5995,7352,91,13,18
vehicle_120,5734,7440,89,3,31
vehicle_121,7289,3276,27,20,4
vehicle_122,8122,5419,77,22,5
vehicle_123,7295,8458,89,13,5
vehicle_124,6516,5725,74,21,4
vehicle_125,9045,8159,84,9,28
vehicle_126,7306,8611,0,11,11
vehicle_127,7069,7254,0,14,30
vehicle_128,6917,7093,0,7,17
vehicle_129,6934,7138,87,12,20
vehicle_13,9061,8175,83,27,30
vehicle_130,7062,7250,0,19,27
vehicle_131,7658,7739,84,27,21
vehicle_132,5717,7442,92,15,31
vehicle_133,8050,7809,94,20,29
vehicle_134,7236,7686,86,17,16
vehicle_135,7992,8124,52,22,20
vehicle_136,6253,5637,76,34,2
vehicle_137,8557,6654,36,21,25
vehicle_138,6658,7375,66,10,8
vehicle_139,7102,5538,93,21,1
vehicle_14,6943,7218,77,16,19
vehicle_140,7383,5916,3,20,12
vehicle_141,8727,6648,77,25,16
vehicle_142,2417,7022,70,33,19
vehicle_143,6877,5080,46,18,31
vehicle_144,6984,6714,79,15,8
vehicle_145,10127,9276,27,28,31
vehicle_146,7305,7243,25,17,10
vehicle_15,5978,7356,75,14,18
vehicle_16,9224,2781,71,17,16
vehicle_17,7660,6061,54,14,20
vehicle_18,6485,7221,0,16,16
vehicle_19,6941,6967,89,5,8
vehicle_21,7858,5532,64,7,6
vehicle_210,7323,5477,102,7,32
vehicle_211,7063,7270,0,6,3
vehicle_212,7386,5915,0,31,4
vehicle_213,6350,7273,76,34,31
vehicle_214,7069,7272,0,23,25
vehicle_215,7005,7240,99,4,31
vehicle_216,6486,7227,4,30,28
vehicle_217,8110,7816,77,6,29
vehicle_218,1863,8396,89,15,31
vehicle_219,6929,7000,87,29,32
vehicle_22,7435,5187,72,13,20
vehicle_220,6783,7677,46,3,11
vehicle_221,5527,6507,16,20,34
vehicle_222,7301,5421,86,22,32
vehicle_223,5344,6463,85,13,33
vehicle_224,7055,7248,0,21,29
vehicle_225,7361,5577,79,9,16
vehicle_226,7260,5355,45,11,18
vehicle_227,9808,7627,53,14,15
vehicle_228,6909,7094,2,7,17
vehicle_229,5313,6460,88,12,1
vehicle_23,6926,7576,75,27,28
vehicle_230,6484,6413,90,19,27
vehicle_231,11175,7902,0,27,26
vehicle_232,8132,7824,100,15,30
vehicle_233,8086,7822,87,20,28
vehicle_234,5724,6591,90,17,6
vehicle_235,7996,8124,49,22,15
vehicle_236,6279,5635,60,34,2
vehicle_237,7413,6736,102,21,17
vehicle_238,5543,7647,37,10,17
vehicle_239,7640,6249,0,21,7
vehicle_24,7491,7695,101,16,27
vehicle_240,7389,5914,0,20,23
vehicle_241,8210,7176,0,25,24
vehicle_242,2420,7016,60,33,19
vehicle_243,7038,5219,43,18,22
vehicle_244,7038,6580,77,15,34
vehicle_245,10118,9289,13,28,15
vehicle_246,7302,7164,38,17,11
vehicle_25,8833,7124,82,14,26
vehicle_26,6438,5823,90,17,27
vehicle_27,6933,7084,13,14,11
vehicle_28,6239,5223,82,16,16
vehicle_29,6714,7481,0,5,12
vehicle_31,6686,6852,90,7,19
vehicle_310,9734,8045,99,7,2
vehicle_311,6959,7620,0,6,25
vehicle_312,7192,3569,68,31,18
vehicle_313,9004,8144,75,34,28
vehicle_314,8768,2855,90,23,2
vehicle_315,7364,5879,0,4,23
vehicle_316,6375,7030,87,30,6
vehicle_317,6478,6374,80,6,34
vehicle_319,6930,7036,84,29,19
vehicle_32,6275,7290,93,13,7
vehicle_320,5517,6507,0,3,6
vehicle_321,6938,7005,87,20,30
vehicle_322,7335,5525,45,22,12
vehicle_323,7791,4958,88,13,4
vehicle_324,5269,6455,96,21,1
vehicle_325,7562,7009,97,9,30
vehicle_326,8743,7005,48,11,25
vehicle_327,7980,5400,67,14,5
vehicle_328,6927,7584,80,7,28
vehicle_329,6994,7568,61,12,13
vehicle_33,3797,6254,32,27,1
vehicle_330,8537,6955,46,19,32
vehicle_331,7665,7744,83,27,6
vehicle_332,6921,7898,62,15,13
vehicle_333,6824,7767,45,20,18
vehicle_334,7090,6475,102,17,10
vehicle_335,8021,8154,48,22,18
vehicle_336,4900,6400,82,34,9
vehicle_337,8011,4410,77,21,2
vehicle_338,6766,6866,85,10,20
vehicle_339,6943,6927,91,21,30
vehicle_34,9060,8178,88,16,27
vehicle_340,7348,5558,75,20,18
vehicle_341,8480,7377,87,25,28
vehicle_342,2289,7108,67,33,12
vehicle_343,6940,5078,29,18,17
vehicle_344,7105,6251,35,15,29
vehicle_345,10310,9186,58,28,30
vehicle_346,7325,7165,36,17,19
vehicle_35,9796,8765,80,14,2
vehicle_36,3216,8100,87,17,31
vehicle_38,9796,7662,58,16,28
vehicle_39,9777,8295,69,5,30
vehicle_41,8055,4258,38,7,2
vehicle_410,4015,6207,79,7,4
vehicle_411,6198,4853,91,6,8
vehicle_412,6672,6849,71,31,19
vehicle_413,6960,7845,47,34,5
vehicle_414,9054,8167,83,23,27
vehicle_415,6524,6115,84,4,16
vehicle_416,7324,5993,86,30,4
vehicle_417,6137,4396,54,6,16
vehicle_418,3793,6240,0,15,32
vehicle_419,6933,6989,88,29,4
vehicle_42,7287,6082,78,13,15
vehicle_420,7690,6128,71,3,22
vehicle_421,9751,8697,86,20,30
vehicle_422,5315,6453,76,22,1
vehicle_423,7293,6055,67,13,18
vehicle_424,6916,7087,0,21,19
vehicle_425,5520,7487,40,9,12
vehicle_426,6969,6751,84,11,8
vehicle_427,4355,6180,92,14,33
vehicle_428,6931,7582,74,7,28
vehicle_429,7960,5399,58,12,5
vehicle_43,7360,5590,69,27,12
vehicle_430,7689,5702,71,19,3
vehicle_431,7436,7815,70,27,22
vehicle_432,7897,6843,39,15,26
vehicle_433,7093,7274,42,20,13
vehicle_434,8097,7817,87,17,30
vehicle_435,8019,8148,47,22,2
vehicle_436,5894,5663,56,34,4
vehicle_437,7659,6231,49,21,14
vehicle_438,6773,6874,86,10,26
vehicle_439,7238,5498,29,21,18
vehicle_44,7061,7277,0,16,14
vehicle_440,7113,6430,101,20,1
vehicle_441,8407,6590,99,25,23
vehicle_442,2265,7128,71,33,9
vehicle_444,7050,6260,44,15,28
vehicle_445,9978,8908,33,28,17
vehicle_446,7265,7150,51,17,30
vehicle_45,6328,8228,28,14,1
vehicle_46,5281,6450,78,17,34
vehicle_47,8313,7249,68,14,17
vehicle_48,5360,6461,88,16,1
vehicle_49,9970,8179,91,5,30
vehicle_11,7106,6452,87,7,31
vehicle_110,6896,3752,64,7,16
vehicle_111,7968,4463,30,6,16
vehicle_112,7337,5958,90,31,2
vehicle_113,6673,6600,74,34,28
vehicle_114,10669,9578,39,23,5
